Customer ID,Order Date,Order Amount,Product,Category,Signup Date
CUST_0006,2025-02-03,122.0,Mouse,Electronics,2024-07-18
CUST_0756,2025-09-05,58.0,Vase,Home,2025-08-08
CUST_0338,2025-10-25,68.0,Laptop,Electronics,2025-10-06
CUST_0607,2025-11-13,450.0,Cushion,Home,2025-08-03
CUST_0245,2025-07-15,572.0,Mouse,Electronics,2025-01-22
CUST_0795,2025-06-11,411.0,Vase,Home,2024-08-08
CUST_0128,2024-04-16,426.0,Laptop,Electronics,2024-01-20
CUST_0067,2024-07-23,96.0,Keyboard,Electronics,2024-03-15
CUST_0068,2025-02-16,306.0,Lamp,Home,2024-12-26
CUST_0412,2025-09-27,139.0,Vase,Home,2025-09-15
CUST_0639,2025-01-03,257.0,Sneakers,Clothing,2024-12-29
CUST_0635,2024-06-05,252.0,T-Shirt,Clothing,2024-02-23
CUST_0111,2024-08-10,770.0,Monitor,Electronics,2024-04-27
CUST_0199,2025-10-27,302.0,Monitor,Electronics,2025-08-15
CUST_0636,2025-07-21,180.0,Headphones,Electronics,2024-04-22
CUST_0320,2025-10-02,353.0,Hat,Clothing,2025-05-06
CUST_0907,2025-09-04,520.0,Headphones,Electronics,2024-02-28
CUST_0378,2025-10-02,356.0,Clock,Home,2025-10-02
CUST_0520,2025-11-28,236.0,Lamp,Home,2024-10-05
CUST_0656,2025-04-08,232.0,Mouse,Electronics,2024-12-26
CUST_0479,2025-10-07,456.0,Cushion,Home,2025-05-07
CUST_0631,2025-02-06,103.0,Jacket,Clothing,2024-09-06
CUST_0933,2025-10-11,,Jeans,Clothing,2025-10-09
CUST_0236,2025-08-10,142.0,Rug,Home,2025-04-13
CUST_0835,2025-11-02,125.0,Vase,Home,2025-10-12
CUST_0007,2025-04-29,406.0,Laptop,Electronics,2024-04-23
CUST_0298,2025-05-03,974.0,Monitor,Electronics,2024-09-20
CUST_0031,2024-06-29,218.0,Mouse,Electronics,2023-12-09
CUST_0179,2025-03-08,111.0,Rug,Home,2024-03-26
CUST_0269,2024-08-05,428.0,Headphones,Electronics,2024-04-24
CUST_0347,2025-11-25,506.0,Mouse,Electronics,2024-08-03
CUST_0677,2025-04-17,471.0,Clock,Home,2025-01-20
CUST_0122,2025-02-18,236.0,Headphones,Electronics,2024-12-07
CUST_0326,2025-12-01,491.0,Jeans,Clothing,2025-10-24
CUST_0194,2025-11-06,424.0,Cushion,Home,2025-04-02
CUST_0645,2025-03-28,638.0,Monitor,Electronics,2024-11-05
CUST_0084,2025-09-19,53.0,Clock,Home,2024-05-26
CUST_0904,2025-10-06,285.0,Sneakers,Clothing,2024-05-03
CUST_0383,2025-06-30,386.0,Vase,Home,2024-10-04
CUST_0596,2025-10-13,352.0,Clock,Home,2025-03-22
CUST_0208,2025-08-07,262.0,Keyboard,Electronics,2024-12-19
CUST_0586,2025-04-05,301.0,Jacket,Clothing,2025-01-15
CUST_0303,2025-08-07,137.0,Cushion,Home,2024-05-09
CUST_0637,2025-04-14,259.0,Sneakers,Clothing,2024-05-05
CUST_0510,2025-05-11,32.0,Sneakers,Clothing,2024-06-21
CUST_0661,2025-02-12,170.0,T-Shirt,Clothing,2025-01-05
CUST_0660,2024-11-12,70.0,Jeans,Clothing,2024-10-03
CUST_0560,2024-12-29,365.0,Jeans,Clothing,2024-09-18
CUST_0836,2025-09-28,180.0,Monitor,Electronics,2025-07-20
CUST_0758,2025-11-20,414.0,T-Shirt,Clothing,2025-07-04
CUST_0802,2025-02-17,407.0,Hat,Clothing,2024-01-01
CUST_0525,2025-11-25,272.0,Keyboard,Electronics,2024-11-01
CUST_0486,2024-12-23,422.0,Clock,Home,2024-08-26
CUST_0834,2025-06-04,180.0,T-Shirt,Clothing,2024-10-11
CUST_0965,2025-08-23,244.0,Jeans,Clothing,2024-08-31
CUST_0384,2025-10-20,176.0,Rug,Home,2025-10-12
CUST_0830,2025-09-01,135.0,Jacket,Clothing,2024-09-29
CUST_0414,2025-11-17,320.0,Jacket,Clothing,2024-05-16
CUST_0945,2025-05-02,620.0,Mouse,Electronics,2025-03-28
CUST_0623,2025-09-05,124.0,Sneakers,Clothing,2025-04-12
CUST_0396,2025-02-22,188.0,T-Shirt,Clothing,2024-11-18
CUST_0917,2025-05-30,146.0,Headphones,Electronics,2024-12-26
CUST_0847,2025-08-23,33.0,Vase,Home,2024-09-05
CUST_0987,2025-09-02,139.0,Jeans,Clothing,2025-02-17
CUST_0466,2024-11-08,25.0,Hat,Clothing,2024-10-10
CUST_0421,2025-03-24,172.0,Laptop,Electronics,2024-02-18
CUST_0071,2025-11-01,930.0,Headphones,Electronics,2025-09-13
CUST_0727,2025-11-29,329.0,Jeans,Clothing,2025-10-18
CUST_0208,2025-09-02,161.0,Vase,Home,2024-12-19
CUST_0457,2024-07-18,433.0,Hat,Clothing,2024-05-14
CUST_0583,2025-11-03,314.0,Sneakers,Clothing,2024-06-19
CUST_0662,2025-09-25,220.0,Jacket,Clothing,2025-02-04
CUST_0180,2025-07-08,960.0,Headphones,Electronics,2024-12-08
CUST_0394,2025-11-05,136.0,Monitor,Electronics,2025-08-13
CUST_0246,2024-11-22,169.0,Hat,Clothing,2024-06-14
CUST_0744,2025-09-07,410.0,Sneakers,Clothing,2025-07-14
CUST_0079,2025-11-07,229.0,Cushion,Home,2025-11-01
CUST_0519,2024-05-23,57.0,T-Shirt,Clothing,2024-04-08
CUST_0473,2025-05-17,458.0,Sneakers,Clothing,2024-11-03
CUST_0257,2025-10-09,187.0,Rug,Home,2025-10-02
CUST_0473,2024-12-07,712.0,Monitor,Electronics,2024-11-03
CUST_0144,2025-04-09,107.0,Jeans,Clothing,2023-12-14
CUST_0182,2025-01-01,798.0,Monitor,Electronics,2024-08-04
CUST_0782,2024-09-09,98.0,Cushion,Home,2024-09-04
CUST_0732,2024-09-07,130.0,Clock,Home,2024-08-21
CUST_0651,2025-10-30,219.0,Lamp,Home,2025-02-05
CUST_0613,2025-06-17,824.0,Keyboard,Electronics,2025-06-16
CUST_0931,2025-03-07,56.0,Laptop,Electronics,2024-07-06
CUST_0346,2025-01-25,132.0,Lamp,Home,2024-10-19
CUST_0856,2024-11-27,42.0,Rug,Home,2024-06-09
CUST_0335,2025-10-08,339.0,Rug,Home,2025-08-28
CUST_0962,2025-02-24,258.0,Headphones,Electronics,2024-07-20
CUST_0016,2025-04-22,26.0,Cushion,Home,2024-03-07
CUST_0068,2025-11-27,208.0,Hat,Clothing,2024-12-26
CUST_0421,2024-12-22,72.0,Vase,Home,2024-02-18
CUST_0945,2025-10-31,148.0,Rug,Home,2025-03-28
CUST_0647,2025-09-18,190.0,Jeans,Clothing,2025-03-24
CUST_0705,2025-07-18,54.0,Vase,Home,2025-02-06
CUST_0600,2025-07-08,347.0,Hat,Clothing,2024-04-05
CUST_0722,2025-08-31,670.0,Laptop,Electronics,2025-08-30
CUST_0243,2025-08-19,337.0,Jeans,Clothing,2024-08-07
CUST_0511,2025-05-09,424.0,Headphones,Electronics,2024-12-09
CUST_0946,2025-10-02,398.0,Vase,Home,2024-09-26
CUST_0326,2025-10-26,351.0,Vase,Home,2025-10-24
CUST_0235,2025-11-08,125.0,Jeans,Clothing,2025-10-18
CUST_0681,2025-10-01,331.0,Rug,Home,2025-08-31
CUST_0188,2025-08-04,53.0,Lamp,Home,2025-04-13
CUST_0198,2025-06-08,500.0,Rug,Home,2025-05-26
CUST_0607,2025-10-12,558.0,Headphones,Electronics,2025-08-03
CUST_0319,2024-07-16,145.0,Rug,Home,2024-01-30
CUST_0311,2025-03-14,345.0,Vase,Home,2024-10-19
CUST_0493,2025-03-31,213.0,Sneakers,Clothing,2025-02-19
CUST_0518,2025-11-20,409.0,Vase,Home,2025-10-12
CUST_0494,2024-11-30,457.0,Sneakers,Clothing,2024-11-20
CUST_0308,2025-12-02,784.0,Monitor,Electronics,2025-07-18
CUST_0314,2025-11-16,307.0,Sneakers,Clothing,2025-07-23
CUST_0140,2025-09-25,-99.0,Jeans,Clothing,2025-03-26
CUST_0883,2025-08-11,271.0,Cushion,Home,2024-03-17
CUST_0405,2025-10-29,177.0,Sneakers,Clothing,2025-09-12
CUST_0419,2024-01-20,994.0,Keyboard,Electronics,2023-12-12
CUST_0447,2025-02-02,280.0,Cushion,Home,2024-05-17
CUST_0378,2025-11-15,988.0,Keyboard,Electronics,2025-10-02
CUST_0490,2024-02-15,377.0,T-Shirt,Clothing,2024-01-11
CUST_0620,2025-11-12,150.0,Rug,Home,2025-09-15
CUST_0679,2025-10-26,158.0,Laptop,Electronics,2025-03-25
CUST_0939,2025-03-16,481.0,Hat,Clothing,2024-02-17
CUST_0898,2025-08-05,298.0,Keyboard,Electronics,2025-04-19
CUST_0546,2025-10-23,395.0,Cushion,Home,2025-07-18
CUST_0746,2025-02-04,834.0,Monitor,Electronics,2024-12-21
CUST_0276,2025-06-15,377.0,Vase,Home,2025-02-28
CUST_0836,2025-11-22,110.0,Laptop,Electronics,2025-07-20
CUST_0427,2025-09-01,107.0,Vase,Home,2025-06-20
CUST_0138,2025-04-07,277.0,Jeans,Clothing,2024-12-27
CUST_0834,2025-01-27,100.0,Headphones,Electronics,2024-10-11
CUST_0197,2025-01-09,340.0,Sneakers,Clothing,2024-08-30
CUST_0652,2025-03-30,126.0,Mouse,Electronics,2025-01-04
CUST_0351,2025-10-21,264.0,Rug,Home,2025-10-20
CUST_0010,2025-06-28,360.0,T-Shirt,Clothing,2025-06-13
CUST_0100,2024-12-19,212.0,Lamp,Home,2024-09-02
CUST_0780,2025-07-27,407.0,Sneakers,Clothing,2025-05-20
CUST_0380,2025-11-08,438.0,Jacket,Clothing,2023-12-11
CUST_0409,2024-12-27,202.0,Lamp,Home,2023-12-06
CUST_0004,2025-04-30,391.0,Vase,Home,2024-09-09
CUST_0027,2025-05-19,326.0,Monitor,Electronics,2024-07-15
CUST_0255,2025-02-07,371.0,Hat,Clothing,2024-01-27
CUST_0424,2025-11-14,692.0,Laptop,Electronics,2024-01-08
CUST_0018,2025-06-17,433.0,T-Shirt,Clothing,2024-07-28
CUST_0240,2025-11-10,426.0,Hat,Clothing,2025-07-09
CUST_0954,2025-04-29,395.0,Lamp,Home,2024-08-29
CUST_0730,2024-09-24,421.0,Clock,Home,2024-07-13
CUST_0131,2025-11-07,892.0,Mouse,Electronics,2025-09-05
CUST_0896,2025-05-30,158.0,Keyboard,Electronics,2024-02-07
CUST_0250,2025-06-04,148.0,Laptop,Electronics,2025-02-16
CUST_0165,2025-10-28,132.0,Jacket,Clothing,2025-09-17
CUST_0975,2024-08-12,492.0,Rug,Home,2024-04-08
CUST_0093,2025-08-25,466.0,Cushion,Home,2024-07-14
CUST_0947,2025-09-11,426.0,Mouse,Electronics,2024-01-05
CUST_0743,2025-04-30,458.0,Clock,Home,2024-10-17
CUST_0266,2024-10-10,77.0,T-Shirt,Clothing,2024-06-14
CUST_0960,2024-10-07,313.0,Lamp,Home,2024-03-29
CUST_0977,2025-04-21,179.0,Lamp,Home,2024-10-09
CUST_0868,2025-02-05,414.0,Jacket,Clothing,2024-07-22
CUST_0816,2025-06-16,322.0,Clock,Home,2025-05-15
CUST_0552,2025-10-20,437.0,Jeans,Clothing,2025-02-27
CUST_0512,2025-10-07,330.0,Monitor,Electronics,2025-02-16
CUST_0821,2025-11-13,326.0,Lamp,Home,2025-04-16
CUST_0706,2024-10-19,264.0,Hat,Clothing,2024-08-17
CUST_0299,2025-08-19,196.0,Mouse,Electronics,2025-02-08
CUST_0751,2025-10-03,492.0,Lamp,Home,2025-09-05
CUST_0500,2025-07-19,31.0,Jeans,Clothing,2024-12-31
CUST_0695,2025-05-21,220.0,Sneakers,Clothing,2024-01-23
CUST_0290,2025-04-25,221.0,Clock,Home,2025-01-16
CUST_0811,2025-07-08,508.0,Mouse,Electronics,2024-09-14
CUST_0453,2025-10-01,127.0,Jeans,Clothing,2025-01-27
CUST_0753,2024-03-25,72.0,Hat,Clothing,2024-03-16
CUST_0152,2025-04-15,494.0,Jeans,Clothing,2024-03-26
CUST_0486,2024-11-25,566.0,Laptop,Electronics,2024-08-26
CUST_0994,2025-11-01,145.0,Vase,Home,2025-10-23
CUST_0501,2025-09-30,108.0,Clock,Home,2025-07-15
CUST_0709,2025-11-07,418.0,Lamp,Home,2023-12-22
CUST_0392,2025-01-24,208.0,Vase,Home,2024-09-06
CUST_0125,2025-09-09,135.0,Clock,Home,2025-05-07
CUST_0587,2025-04-10,426.0,T-Shirt,Clothing,2024-08-08
CUST_0661,2025-08-15,84.0,Hat,Clothing,2025-01-05
CUST_0931,2025-01-11,221.0,T-Shirt,Clothing,2024-07-06
CUST_0832,2025-10-18,285.0,T-Shirt,Clothing,2025-01-20
CUST_0839,2025-07-22,224.0,Laptop,Electronics,2025-06-21
CUST_0006,2025-04-28,82.0,Jacket,Clothing,2024-07-18
CUST_0669,2024-11-28,302.0,Monitor,Electronics,2024-09-07
CUST_0128,2025-06-21,298.0,Jacket,Clothing,2024-01-20
CUST_0674,2024-11-11,86.0,Mouse,Electronics,2024-11-11
CUST_0802,2024-10-27,247.0,Clock,Home,2024-01-01
CUST_0321,2025-08-11,295.0,Hat,Clothing,2024-02-23
CUST_0679,2025-10-20,76.0,Headphones,Electronics,2025-03-25
CUST_0853,2025-02-08,604.0,Monitor,Electronics,2024-10-21
CUST_0132,2025-07-20,300.0,Monitor,Electronics,2024-05-14
CUST_0168,2025-08-06,150.0,T-Shirt,Clothing,2024-06-23
CUST_0147,2025-11-13,688.0,Mouse,Electronics,2025-10-31
CUST_0382,2025-11-13,329.0,Clock,Home,2025-06-22
CUST_0324,2025-11-11,33.0,Sneakers,Clothing,2025-08-03
CUST_0277,2025-07-19,370.0,Lamp,Home,2025-06-18
CUST_0656,2025-02-09,418.0,Jacket,Clothing,2024-12-26
CUST_0232,2025-07-21,426.0,Laptop,Electronics,2025-05-12
CUST_0975,2024-07-24,578.0,Headphones,Electronics,2024-04-08
CUST_0842,2025-10-18,396.0,Monitor,Electronics,2025-02-10
CUST_0565,2025-03-28,479.0,Lamp,Home,2024-11-10
CUST_0770,2025-08-23,864.0,Mouse,Electronics,2025-02-05
CUST_0545,2025-11-24,264.0,Vase,Home,2025-02-15
CUST_0704,2025-06-01,356.0,Rug,Home,2024-09-12
CUST_0754,2025-02-19,764.0,Mouse,Electronics,2024-10-06
CUST_0429,2025-10-07,402.0,Keyboard,Electronics,2025-02-15
CUST_0283,2025-05-19,176.0,Rug,Home,2024-03-07
CUST_0313,2025-03-14,344.0,T-Shirt,Clothing,2024-01-23
CUST_0968,2024-05-07,98.0,Monitor,Electronics,2024-02-02
CUST_0952,2025-07-01,732.0,Keyboard,Electronics,2024-02-13
CUST_0492,2025-10-06,377.0,Clock,Home,2025-08-04
CUST_0195,2025-06-18,379.0,Vase,Home,2025-06-17
CUST_0757,2025-09-26,41.0,Clock,Home,2024-04-04
CUST_0691,2025-11-08,116.0,Headphones,Electronics,2025-02-13
CUST_0362,2024-04-08,214.0,Sneakers,Clothing,2024-02-16
CUST_0347,2025-11-13,445.0,Rug,Home,2024-08-03
CUST_0121,2025-06-11,-170.0,Sneakers,Clothing,2025-01-14
CUST_0647,2025-08-16,492.0,Jeans,Clothing,2025-03-24
CUST_0659,2025-08-17,952.0,Keyboard,Electronics,2024-11-27
CUST_0365,2025-05-05,188.0,Vase,Home,2025-05-04
CUST_0359,2025-11-30,,Keyboard,Electronics,2025-08-30
CUST_0203,2024-09-19,480.0,Clock,Home,2024-06-25
CUST_0500,2025-01-03,270.0,Mouse,Electronics,2024-12-31
CUST_0374,2025-09-30,870.0,Monitor,Electronics,2025-02-23
CUST_0673,2025-08-16,402.0,Headphones,Electronics,2025-01-04
CUST_0905,2025-08-20,330.0,Headphones,Electronics,2025-07-01
CUST_0762,2025-08-01,722.0,Headphones,Electronics,2025-02-13
CUST_0682,2025-08-08,540.0,Keyboard,Electronics,2025-06-01
CUST_0732,2024-10-25,276.0,Sneakers,Clothing,2024-08-21
CUST_0846,2025-09-26,150.0,Laptop,Electronics,2025-03-11
CUST_0353,2025-06-18,92.0,Headphones,Electronics,2024-10-05
CUST_1000,2025-07-17,168.0,Sneakers,Clothing,2025-07-15
CUST_0440,2024-11-25,393.0,Rug,Home,2024-03-17
CUST_0786,2025-04-21,361.0,Jeans,Clothing,2025-03-23
CUST_0724,2025-09-07,664.0,Monitor,Electronics,2024-08-03
CUST_0606,2025-08-04,174.0,Laptop,Electronics,2025-06-27
CUST_0197,2024-11-12,335.0,T-Shirt,Clothing,2024-08-30
CUST_0390,2025-10-03,378.0,Cushion,Home,2025-06-21
CUST_0345,2025-11-14,281.0,T-Shirt,Clothing,2025-10-18
CUST_0113,2025-01-23,199.0,Jacket,Clothing,2024-04-23
CUST_0917,2025-01-19,40.0,Laptop,Electronics,2024-12-26
CUST_0218,2025-10-08,485.0,Jacket,Clothing,2025-07-27
CUST_0259,2025-07-28,175.0,Jacket,Clothing,2024-03-12
CUST_0700,2025-05-17,399.0,Jacket,Clothing,2025-03-12
CUST_0604,2025-11-18,141.0,Cushion,Home,2025-10-16
CUST_0394,2025-08-24,684.0,Headphones,Electronics,2025-08-13
CUST_0601,2025-06-19,986.0,Keyboard,Electronics,2025-03-14
CUST_0634,2025-09-03,409.0,Sneakers,Clothing,2025-06-08
CUST_0045,2025-08-28,602.0,Keyboard,Electronics,2025-08-12
CUST_0778,2025-08-16,342.0,Sneakers,Clothing,2025-02-20
CUST_0070,2025-11-13,496.0,Hat,Clothing,2025-03-11
CUST_0171,2025-02-20,168.0,Rug,Home,2024-05-16
CUST_0814,2025-08-11,273.0,Vase,Home,2025-06-24
CUST_0995,2025-08-02,808.0,Keyboard,Electronics,2025-07-14
CUST_0400,2025-08-13,125.0,Cushion,Home,2025-05-03
CUST_0224,2025-10-11,470.0,Lamp,Home,2024-02-13
CUST_0516,2025-11-30,152.0,Clock,Home,2025-09-01
CUST_0726,2025-06-07,107.0,Lamp,Home,2025-03-31
CUST_0299,2025-02-28,472.0,Rug,Home,2025-02-08
CUST_0895,2024-05-19,441.0,Rug,Home,2024-03-28
CUST_0665,2025-09-24,208.0,Clock,Home,2025-08-11
CUST_0906,2025-07-17,229.0,Jeans,Clothing,2024-10-09
CUST_0059,2024-06-26,394.0,Jeans,Clothing,2024-06-16
CUST_0995,2025-07-18,74.0,Clock,Home,2025-07-14
CUST_0969,2025-02-07,302.0,Clock,Home,2024-05-20
CUST_0333,2025-09-05,684.0,Monitor,Electronics,2025-08-02
CUST_0160,2025-09-01,416.0,Keyboard,Electronics,2024-06-02
CUST_0508,2025-07-22,437.0,Jeans,Clothing,2025-06-06
CUST_0503,2025-08-27,60.0,Mouse,Electronics,2024-08-19
CUST_0838,2025-07-09,116.0,Clock,Home,2025-03-31
CUST_0252,2025-09-28,71.0,Vase,Home,2025-02-08
CUST_0769,2023-12-27,213.0,Lamp,Home,2023-12-15
CUST_0014,2025-10-24,294.0,Headphones,Electronics,2024-01-04
CUST_0962,2025-06-06,425.0,Lamp,Home,2024-07-20
CUST_0109,2025-11-29,456.0,Cushion,Home,2025-09-21
CUST_0492,2025-11-09,437.0,Vase,Home,2025-08-04
CUST_0159,2025-06-29,748.0,Monitor,Electronics,2025-04-28
CUST_0022,2025-07-10,342.0,Monitor,Electronics,2025-06-29
CUST_0426,2025-08-26,64.0,Headphones,Electronics,2025-07-21
CUST_0362,2024-12-05,742.0,Keyboard,Electronics,2024-02-16
CUST_0116,2025-10-09,268.0,Laptop,Electronics,2025-06-06
CUST_0366,2024-10-08,80.0,Cushion,Home,2024-08-30
CUST_0087,2024-07-01,111.0,Rug,Home,2024-05-18
CUST_0186,2025-05-01,678.0,Mouse,Electronics,2024-02-21
CUST_0107,2025-07-05,497.0,Jacket,Clothing,2025-04-27
CUST_0818,2024-05-16,836.0,Headphones,Electronics,2024-02-28
CUST_0400,2025-08-25,437.0,Vase,Home,2025-05-03
CUST_0983,2025-07-15,370.0,Laptop,Electronics,2025-02-23
CUST_0395,2025-07-01,237.0,Sneakers,Clothing,2024-07-05
CUST_0617,2025-08-24,432.0,Headphones,Electronics,2025-03-07
CUST_0547,2025-10-17,440.0,Clock,Home,2025-08-15
CUST_0733,2025-07-17,417.0,Clock,Home,2024-12-14
CUST_0720,2024-09-21,42.0,Mouse,Electronics,2024-06-24
CUST_0372,2025-07-01,491.0,Jeans,Clothing,2024-09-19
CUST_0370,2025-10-17,510.0,Mouse,Electronics,2024-08-09
CUST_0996,2025-11-10,886.0,Headphones,Electronics,2025-07-26
CUST_0121,2025-03-28,376.0,T-Shirt,Clothing,2025-01-14
CUST_0719,2024-10-05,57.0,Clock,Home,2024-08-12
CUST_0162,2024-04-19,184.0,Mouse,Electronics,2024-03-20
CUST_0583,2025-08-19,520.0,Headphones,Electronics,2024-06-19
CUST_0716,2025-11-07,389.0,Sneakers,Clothing,2025-09-30
CUST_0712,2024-12-01,99.0,T-Shirt,Clothing,2024-11-25
CUST_0619,2025-08-31,204.0,Monitor,Electronics,2024-08-12
CUST_0697,2025-08-14,490.0,Cushion,Home,2024-12-25
CUST_0233,2025-03-06,134.0,Mouse,Electronics,2024-08-02
CUST_0129,2024-10-26,48.0,Hat,Clothing,2024-03-24
CUST_0764,2025-09-28,438.0,Lamp,Home,2024-12-16
CUST_0669,2025-08-01,104.0,Sneakers,Clothing,2024-09-07
CUST_0435,2025-03-12,73.0,T-Shirt,Clothing,2024-12-03
CUST_0867,2025-03-21,328.0,Headphones,Electronics,2024-10-01
CUST_0217,2025-08-26,232.0,Mouse,Electronics,2023-12-24
CUST_0034,2025-03-18,311.0,T-Shirt,Clothing,2024-11-15
CUST_0810,2025-07-20,362.0,Laptop,Electronics,2024-11-15
CUST_0366,2025-09-18,276.0,Sneakers,Clothing,2024-08-30
CUST_0744,2025-10-13,378.0,Laptop,Electronics,2025-07-14
CUST_0104,2025-07-04,640.0,Laptop,Electronics,2024-10-20
CUST_0890,2024-12-04,97.0,Jeans,Clothing,2024-11-15
CUST_0641,2024-10-12,472.0,Rug,Home,2024-07-09
CUST_0145,2025-11-08,393.0,Clock,Home,2025-10-29
CUST_0788,2025-09-12,193.0,Jeans,Clothing,2025-07-31
CUST_0963,2025-11-20,284.0,Keyboard,Electronics,2025-09-26
CUST_0077,2025-10-28,69.0,Vase,Home,2025-10-19
CUST_0892,2024-12-05,275.0,Lamp,Home,2024-01-24
CUST_0957,2025-10-28,326.0,Laptop,Electronics,2025-10-10
CUST_0073,2024-11-16,152.0,Vase,Home,2024-05-17
CUST_0782,2025-11-26,83.0,Jeans,Clothing,2024-09-04
CUST_0373,2025-03-01,458.0,Sneakers,Clothing,2024-05-12
CUST_0452,2025-05-13,180.0,Clock,Home,2024-11-07
CUST_0519,2025-07-12,337.0,T-Shirt,Clothing,2024-04-08
CUST_0810,2025-03-20,24.0,Clock,Home,2024-11-15
CUST_0385,2024-08-27,457.0,Vase,Home,2024-03-18
CUST_0474,2025-08-21,516.0,Mouse,Electronics,2024-09-13
CUST_0838,2025-07-28,224.0,Laptop,Electronics,2025-03-31
CUST_0945,2025-07-07,225.0,Jeans,Clothing,2025-03-28
CUST_0619,2025-04-17,156.0,Keyboard,Electronics,2024-08-12
CUST_0160,2025-09-26,366.0,Headphones,Electronics,2024-06-02
CUST_0793,2025-03-26,848.0,Mouse,Electronics,2024-09-13
CUST_0056,2025-09-23,316.0,Keyboard,Electronics,2025-08-27
CUST_0146,2024-06-07,61.0,Sneakers,Clothing,2024-03-29
CUST_0893,2025-03-19,362.0,Rug,Home,2024-08-17
CUST_0056,2025-09-07,405.0,Jacket,Clothing,2025-08-27
CUST_0965,2025-04-02,294.0,Sneakers,Clothing,2024-08-31
CUST_0714,2025-11-22,219.0,Hat,Clothing,2025-09-28
CUST_0916,2025-10-20,780.0,Laptop,Electronics,2025-05-21
CUST_0332,2025-10-06,958.0,Headphones,Electronics,2025-07-17
CUST_0886,2025-02-28,-308.0,Keyboard,Electronics,2024-09-19
CUST_0462,2025-11-11,694.0,Keyboard,Electronics,2024-07-17
CUST_0224,2024-08-23,416.0,Hat,Clothing,2024-02-13
CUST_0357,2024-07-13,54.0,Monitor,Electronics,2023-12-12
CUST_0310,2024-12-13,378.0,Lamp,Home,2024-02-03
CUST_0424,2025-03-03,444.0,Jacket,Clothing,2024-01-08
CUST_0784,2025-08-30,508.0,Headphones,Electronics,2025-06-06
CUST_0610,2025-09-10,215.0,Vase,Home,2025-08-21
CUST_0697,2025-08-05,379.0,Cushion,Home,2024-12-25
CUST_0878,2025-07-16,130.0,Laptop,Electronics,2025-06-21
CUST_0422,2024-08-17,494.0,Hat,Clothing,2024-05-03
CUST_0516,2025-11-14,912.0,Mouse,Electronics,2025-09-01
CUST_0466,2025-07-19,120.0,T-Shirt,Clothing,2024-10-10
CUST_0360,2025-10-27,23.0,Sneakers,Clothing,2025-07-01
CUST_0520,2025-02-27,177.0,Jacket,Clothing,2024-10-05
CUST_0425,2025-11-24,960.0,Laptop,Electronics,2024-12-15
CUST_0027,2024-10-01,439.0,Hat,Clothing,2024-07-15
CUST_0175,2025-10-19,304.0,Jeans,Clothing,2025-08-07
CUST_0660,2025-04-22,478.0,Monitor,Electronics,2024-10-03
CUST_0746,2025-03-19,284.0,Jacket,Clothing,2024-12-21
CUST_0728,2024-08-05,343.0,Lamp,Home,2024-03-29
CUST_0781,2025-11-01,185.0,Rug,Home,2025-09-29
CUST_0448,2024-06-12,98.0,Clock,Home,2024-06-01
CUST_0943,2025-04-17,32.0,Vase,Home,2025-03-08
CUST_0465,2025-10-15,115.0,Cushion,Home,2024-11-25
CUST_0305,2025-01-08,391.0,Rug,Home,2024-10-01
CUST_0789,2025-01-13,160.0,Lamp,Home,2024-09-02
CUST_0024,2025-10-11,988.0,Keyboard,Electronics,2025-09-28
CUST_0290,2025-05-30,118.0,Laptop,Electronics,2025-01-16
CUST_0859,2025-06-03,271.0,T-Shirt,Clothing,2025-04-11
CUST_0499,2024-06-16,424.0,Keyboard,Electronics,2024-03-30
CUST_0462,2025-09-03,344.0,Headphones,Electronics,2024-07-17
CUST_0581,2025-11-26,80.0,Lamp,Home,2025-09-07
CUST_0496,2025-11-27,574.0,Headphones,Electronics,2025-02-21
CUST_0198,2025-10-28,62.0,Monitor,Electronics,2025-05-26
CUST_0222,2025-10-01,480.0,T-Shirt,Clothing,2024-07-15
CUST_0226,2024-04-26,157.0,Rug,Home,2024-02-01
CUST_0095,2025-01-19,353.0,Clock,Home,2024-01-29
CUST_0508,2025-09-25,492.0,Vase,Home,2025-06-06
CUST_0704,2025-11-19,221.0,Cushion,Home,2024-09-12
CUST_0602,2025-03-02,778.0,Headphones,Electronics,2024-04-17
CUST_0434,2025-09-13,437.0,Cushion,Home,2024-01-12
CUST_0393,2025-04-23,400.0,Monitor,Electronics,2024-09-16
CUST_0066,2025-03-15,562.0,Laptop,Electronics,2024-07-28
CUST_0619,2025-10-09,200.0,Clock,Home,2024-08-12
CUST_0829,2025-01-31,203.0,Jeans,Clothing,2024-03-07
CUST_0381,2025-11-08,,Mouse,Electronics,2025-10-16
CUST_0735,2025-09-25,620.0,Keyboard,Electronics,2025-08-14
CUST_0576,2025-04-18,328.0,Jacket,Clothing,2025-04-02
CUST_0575,2024-12-29,472.0,Clock,Home,2024-08-09
CUST_0588,2025-07-07,182.0,Vase,Home,2024-05-02
CUST_0051,2025-09-02,160.0,T-Shirt,Clothing,2024-12-24
CUST_0176,2025-09-01,216.0,Hat,Clothing,2024-10-29
CUST_0019,2025-10-14,486.0,Lamp,Home,2025-05-03
CUST_0991,2025-02-13,980.0,Monitor,Electronics,2023-12-29
CUST_0017,2024-08-17,444.0,T-Shirt,Clothing,2024-07-13
CUST_0282,2024-11-06,60.0,Sneakers,Clothing,2023-12-18
